id,countryname_x,countrycode,totalamt,year,countryname_y,gdp,population
P057624,Republic of the Philippines,PHL,150000000,1998,Philippines,72207028766.664,74693695.0
P041568,Republic of Guinea,GIN,11300000,1998,Guinea,3588376057.0153604,8503297.0
P063089,People's Republic of Bangladesh,BGD,200000000,1998,Bangladesh,49984559471.3656,126447965.0
P055156,Republic of Bulgaria,BGR,5000000,1998,Bulgaria,14630992956.1463,8256786.0
P050608,Republic of Panama,PAN,61000000,1998,Panama,11575486400.0,2912328.0
P051151,Republic of Bulgaria,BGR,80000000,1998,Bulgaria,14630992956.1463,8256786.0
P057030,Plurinational State of Bolivia,BOL,40000000,1998,Bolivia,8497545598.08352,8026254.0
P064228,Plurinational State of Bolivia,BOL,1780000,1998,Bolivia,8497545598.08352,8026254.0
P040198,Republic of Guatemala,GTM,50000000,1998,Guatemala,19395491992.9939,11133501.0
P058520,Republic of Latvia,LVA,12000000,1998,Latvia,7174985106.636479,2410019.0
P040197,Republic of Nicaragua,NIC,45000000,1998,Nicaragua,4635267224.84195,4869626.0
P062991,Argentine Republic,ARG,2525250000,1998,Argentina,298948250000.0,36241590.0
P062992,Argentine Republic,ARG,505050000,1998,Argentina,298948250000.0,36241590.0
P064187,Republic of Korea,KOR,0,1998,"Korea, Rep.",374241351752.483,46286503.0
P055481,Republic of Chile,CHL,145450000,1998,Chile,81577430181.4074,14887756.0
P058282,Burkina Faso,BFA,15000000,1998,Burkina Faso,2804902723.73145,10968724.0
P005524,Kingdom of Morocco,MAR,14000000,1998,Morocco,41806219378.6181,28175263.0
P000756,Federal Democratic Republic of Ethiopia,ETH,100000000,1998,Ethiopia,7818224905.55071,62794151.0
P053094,Co-operative Republic of Guyana,GUY,0,1998,Guyana,717530683.169567,757952.0
P040174,Republica Bolivariana de Venezuela,VEN,60700000,1998,"Venezuela, RB",91331203433.1629,23569454.0
P047039,Republic of Guatemala,GTM,33000000,1998,Guatemala,19395491992.9939,11133501.0
P056521,Republic of Korea,KOR,2000000000,1998,"Korea, Rep.",374241351752.483,46286503.0
P057271,Co-operative Republic of Guyana,GUY,9000000,1998,Guyana,717530683.169567,757952.0
P006058,Argentine Republic,ARG,90800000,1998,Argentina,298948250000.0,36241590.0
P045348,Republic of Cameroon,CMR,15100000,1998,Cameroon,10612847429.35,14523570.0
P049599,Republic of Malawi,MWI,66000000,1998,Malawi,1750584265.28754,10704744.0
P051931,Republic of Rwanda,RWA,5000000,1998,Rwanda,1989343495.2184398,7059813.0
P055186,Republic of Niger,NER,64000000,1998,Niger,2076737356.6789699,10556549.0
P057560,Republic of Armenia,ARM,8000000,1998,Armenia,1893726437.2646198,3108684.0
P063551,Federative Republic of Brazil,BRA,0,1998,Brazil,863723411632.917,170170640.0
P037294,People's Republic of Bangladesh,BGD,273000000,1998,Bangladesh,49984559471.3656,126447965.0
P050530,Republic of Yemen,YEM,54000000,1998,"Yemen, Rep.",6325219772.93811,16896210.0
P055988,Republic of Poland,POL,11100000,1998,Poland,174388271853.6,38663481.0
P036038,Republic of Malawi,MWI,5000000,1998,Malawi,1750584265.28754,10704744.0
P009125,Republic of Uzbekistan,UZB,30000000,1998,Uzbekistan,14988971210.8383,24051000.0
P042237,Lao People's Democratic Republic,LAO,27800000,1998,Lao PDR,1280177838.71905,5150763.0
P053985,West Bank and Gaza,PSE,0,1998,West Bank and Gaza,4067800000.0,2776568.0
P043874,Federative Republic of Brazil,BRA,100000000,1998,Brazil,863723411632.917,170170640.0
P048557,Republic of Chad,TCD,10900000,1998,Chad,1744794457.276,7759258.0
P049267,Oriental Republic of Uruguay,URY,64500000,1998,Uruguay,25385928198.3212,3292138.0
P040560,Ukraine,UKR,300000000,1998,Ukraine,41883242906.7157,50143939.0
P049502,Ukraine,UKR,300000000,1998,Ukraine,41883242906.7157,50143939.0
P051272,Republic of Niger,NER,18600000,1998,Niger,2076737356.6789699,10556549.0
P053706,Republic of Panama,PAN,85000000,1998,Panama,11575486400.0,2912328.0
P054120,Federative Republic of Brazil,BRA,165000000,1998,Brazil,863723411632.917,170170640.0
P057578,Kingdom of Thailand,THA,300000000,1998,Thailand,113675706127.265,61597283.0
P035643,Republic of The Gambia,GMB,20000000,1998,"Gambia, The",840285264.6315451,1160944.0
P058129,Federative Republic of Brazil,BRA,15000000,1998,Brazil,863723411632.917,170170640.0
P058877,Republic of Turkey,TUR,369000000,1998,Turkey,275768695818.949,61329590.0
P056514,Georgia,GEO,2300000,1998,Georgia,3613543459.4905705,4487300.0
P004828,Socialist Republic of Vietnam,VNM,83300000,1998,Vietnam,27209602050.0452,78452897.0
P004833,Socialist Republic of Vietnam,VNM,42700000,1998,Vietnam,27209602050.0452,78452897.0
P040858,Arab Republic of Egypt,EGY,25000000,1998,"Egypt, Arab Rep.",84828807556.0803,67378056.0
P045572,Czech Republic,CZE,0,1998,Czech Republic,66490372105.1262,10294373.0
P050745,People's Republic of Bangladesh,BGD,32400000,1998,Bangladesh,49984559471.3656,126447965.0
P059055,Republic of Tajikistan,TJK,5000000,1998,Tajikistan,1320126706.15503,6021691.0
P035626,Gabonese Republic,GAB,5000000,1998,Gabon,4483417119.83928,1171224.0
P044289,Federative Republic of Brazil,BRA,0,1998,Brazil,863723411632.917,170170640.0
P039086,Republic of Peru,PER,38000000,1998,Peru,55501467877.381,25199748.0
P041410,Arab Republic of Egypt,EGY,120000000,1998,"Egypt, Arab Rep.",84828807556.0803,67378056.0
P055137,Russian Federation,RUS,1500000000,1998,Russian Federation,270953116950.026,147670692.0
P056796,Republic of Korea,KOR,48000000,1998,"Korea, Rep.",374241351752.483,46286503.0
P050576,Republic of Colombia,COL,5000000,1998,Colombia,98443739941.1664,39234062.0
P041994,Oriental Republic of Uruguay,URY,28000000,1998,Uruguay,25385928198.3212,3292138.0
P044804,Republic of Latvia,LVA,10500000,1998,Latvia,7174985106.636479,2410019.0
P047438,Republic of Tajikistan,TJK,50000000,1998,Tajikistan,1320126706.15503,6021691.0
P036049,Republic of Indonesia,IDN,21500000,1998,Indonesia,95445547872.715,205715544.0
P049386,Republic of Guatemala,GTM,30000000,1998,Guatemala,19395491992.9939,11133501.0
P008616,Republic of Poland,POL,15900000,1998,Poland,174388271853.6,38663481.0
P055467,Republic of Cabo Verde,CPV,9000000,1998,Cabo Verde,521910560.52486795,417323.0
P040179,Republic of Panama,PAN,4300000,1998,Panama,11575486400.0,2912328.0
P048851,Republic of Turkey,TUR,4000000,1998,Turkey,275768695818.949,61329590.0
P056595,Republic of Kenya,KEN,40000000,1998,Kenya,14093998843.7334,29769803.0
P057188,Republic of Guinea,GIN,4100000,1998,Guinea,3588376057.0153604,8503297.0
P003967,Republic of Indonesia,IDN,44700000,1998,Indonesia,95445547872.715,205715544.0
P037588,Republic of Cote d'Ivoire,CIV,50000000,1998,Cote d'Ivoire,12612033728.8572,15884552.0
P048651,Republic of Honduras,HND,45000000,1998,Honduras,5202215657.31167,6192026.0
P000970,Republic of Ghana,GHA,50500000,1998,Ghana,7480968858.131491,18036494.0
P002941,Republic of Uganda,UGA,12400000,1998,Uganda,6584815846.52754,22551789.0
P035311,Republic of Uganda,UGA,0,1998,Uganda,6584815846.52754,22551789.0
P038392,Macedonia,MKD,29000000,1998,"Macedonia, FYR",3571043102.5641,2012057.0
P054801,Kingdom of Thailand,THA,400000000,1998,Thailand,113675706127.265,61597283.0
P056269,Kingdom of Thailand,THA,300000000,1998,Thailand,113675706127.265,61597283.0
P058056,Macedonia,MKD,1000000,1998,"Macedonia, FYR",3571043102.5641,2012057.0
P035770,Republic of Azerbaijan,AZE,20000000,1998,Azerbaijan,4446394417.16206,7913000.0
P039082,Republic of Colombia,COL,137000000,1998,Colombia,98443739941.1664,39234062.0
P056230,Republic of Indonesia,IDN,1000000000,1998,Indonesia,95445547872.715,205715544.0
P057191,Republic of Seychelles,SYC,0,1998,Seychelles,608369282.225727,78846.0
P007720,United Mexican States,MEX,700000000,1998,Mexico,526502129378.284,98821456.0
P035824,Republic of India,IND,129900000,1998,India,415730874171.13,1015974042.0
P037857,People's Republic of Bangladesh,BGD,250000000,1998,Bangladesh,49984559471.3656,126447965.0
P046031,Republic of Colombia,COL,5000000,1998,Colombia,98443739941.1664,39234062.0
P049269,Argentine Republic,ARG,284000000,1998,Argentina,298948250000.0,36241590.0
P055061,United Mexican States,MEX,25000000,1998,Mexico,526502129378.284,98821456.0
P055155,Republic of Azerbaijan,AZE,20000000,1998,Azerbaijan,4446394417.16206,7913000.0
P056487,Republic of Madagascar,MDG,5000000,1998,Madagascar,3738704467.5187798,14808791.0
P057396,Plurinational State of Bolivia,BOL,20000000,1998,Bolivia,8497545598.08352,8026254.0
P057910,Federative Republic of Brazil,BRA,5000000,1998,Brazil,863723411632.917,170170640.0
P010496,Republic of India,IND,76400000,1998,India,415730874171.13,1015974042.0
P035827,Republic of India,IND,300000000,1998,India,415730874171.13,1015974042.0
P001402,Kingdom of Lesotho,LSO,6800000,1998,Lesotho,928458205.9584321,1831298.0
P042940,People's Democratic Republic of Algeria,DZA,150000000,1998,Algeria,48187747528.899,30335732.0
P043736,Republic of Cote d'Ivoire,CIV,12000000,1998,Cote d'Ivoire,12612033728.8572,15884552.0
P049385,Republic of India,IND,543200000,1998,India,415730874171.13,1015974042.0
P050731,Republic of Guinea,GIN,5000000,1998,Guinea,3588376057.0153604,8503297.0
P050780,Republic of Kazakhstan,KAZ,300000000,1998,Kazakhstan,22135254836.0031,15071300.0
P054443,Republic of Cameroon,CMR,180000000,1998,Cameroon,10612847429.35,14523570.0
P055495,Romania,ROU,5000000,1998,Romania,41976002703.9207,22507344.0
P055733,Kyrgyz Republic,KGZ,15000000,1998,Kyrgyz Republic,1645963749.83146,4769000.0
P055684,Republic of Cameroon,CMR,4900000,1998,Cameroon,10612847429.35,14523570.0
P001177,Republic of Cote d'Ivoire,CIV,180000000,1998,Cote d'Ivoire,12612033728.8572,15884552.0
P004844,Socialist Republic of Vietnam,VNM,66900000,1998,Vietnam,27209602050.0452,78452897.0
P009089,Republic of Turkey,TUR,300000000,1998,Turkey,275768695818.949,61329590.0
P043700,Republic of Tunisia,TUN,50000000,1998,Tunisia,21803372266.6198,9499395.0
P044728,Ukraine,UKR,0,1998,Ukraine,41883242906.7157,50143939.0
P045788,People's Republic of China,CHN,230000000,1998,China,1029043097554.08,1241935000.0
P045937,Republic of Panama,PAN,0,1998,Panama,11575486400.0,2912328.0
P035698,People's Republic of China,CHN,300000000,1998,China,1029043097554.08,1241935000.0
P043444,Republic of Croatia,HRV,36300000,1998,Croatia,25432144406.2043,4501000.0
P048983,Republic of Croatia,HRV,40600000,1998,Croatia,25432144406.2043,4501000.0
P049700,People's Republic of China,CHN,300000000,1998,China,1029043097554.08,1241935000.0
P055159,Republic of Uzbekistan,UZB,28000000,1998,Uzbekistan,14988971210.8383,24051000.0
P058031,Malaysia,MYS,300000000,1998,Malaysia,72167753770.8928,22113464.0
P006204,Plurinational State of Bolivia,BOL,75000000,1998,Bolivia,8497545598.08352,8026254.0
P036414,People's Republic of China,CHN,92000000,1998,China,1029043097554.08,1241935000.0
P044531,United Mexican States,MEX,300000000,1998,Mexico,526502129378.284,98821456.0
P057345,Republic of Benin,BEN,4000000,1998,Benin,2455092582.30927,6470265.0
P053243,Republic of Colombia,COL,5000000,1998,Colombia,98443739941.1664,39234062.0
P006861,Republic of Colombia,COL,75000000,1998,Colombia,98443739941.1664,39234062.0
P008326,Aral Sea,,0,1998,,,
P035805,Republic of Armenia,ARM,30000000,1998,Armenia,1893726437.2646198,3108684.0
P040106,Republic of Ecuador,ECU,21000000,1998,Ecuador,27981896948.4742,12163885.0
P042042,Western Balkans,,0,1998,,,
P046006,United Mexican States,MEX,400000000,1998,Mexico,526502129378.284,98821456.0
P048852,Republic of Turkey,TUR,270000000,1998,Turkey,275768695818.949,61329590.0
P055989,Republic of Ghana,GHA,50000000,1998,Ghana,7480968858.131491,18036494.0
P000733,Federal Democratic Republic of Ethiopia,ETH,60000000,1998,Ethiopia,7818224905.55071,62794151.0
P039084,Republic of Ecuador,ECU,45000000,1998,Ecuador,27981896948.4742,12163885.0
P046563,People's Republic of China,CHN,150000000,1998,China,1029043097554.08,1241935000.0
P047582,Kingdom of Morocco,MAR,100000000,1998,Morocco,41806219378.6181,28175263.0
P000946,Republic of Ghana,GHA,9300000,1998,Ghana,7480968858.131491,18036494.0
P001409,Kingdom of Lesotho,LSO,45000000,1998,Lesotho,928458205.9584321,1831298.0
P035730,Organization of Eastern Caribbean States,,6000000,1998,,,
P040199,United Mexican States,MEX,115000000,1998,Mexico,526502129378.284,98821456.0
P045188,Republic of Ghana,GHA,0,1998,Ghana,7480968858.131491,18036494.0
P045546,Bosnia and Herzegovina,BIH,63000000,1998,Bosnia and Herzegovina,4116699437.4041,3750485.0
P049895,United Mexican States,MEX,180200000,1998,Mexico,526502129378.284,98821456.0
P053705,Republic of Nicaragua,NIC,47400000,1998,Nicaragua,4635267224.84195,4869626.0
P000532,Republic of Chad,TCD,5300000,1998,Chad,1744794457.276,7759258.0
P003261,Republic of Zimbabwe,ZWE,0,1998,Zimbabwe,6401968200.0,11893272.0
P003318,Republic of Zimbabwe,ZWE,62500000,1998,Zimbabwe,6401968200.0,11893272.0
P008503,Republic of Kazakhstan,KAZ,15000000,1998,Kazakhstan,22135254836.0031,15071300.0
P035753,Republic of Nicaragua,NIC,24000000,1998,Nicaragua,4635267224.84195,4869626.0
P045134,Bosnia and Herzegovina,BIH,7000000,1998,Bosnia and Herzegovina,4116699437.4041,3750485.0
P045337,Republic of Indonesia,IDN,225000000,1998,Indonesia,95445547872.715,205715544.0
P051855,Mongolia,MNG,5000000,1998,Mongolia,1124440248.9783,2355590.0
P003331,Republic of Zimbabwe,ZWE,8800000,1998,Zimbabwe,6401968200.0,11893272.0
P003614,People's Republic of China,CHN,200000000,1998,China,1029043097554.08,1241935000.0
P003619,People's Republic of China,CHN,123000000,1998,China,1029043097554.08,1241935000.0
P035655,Republic of Cote d'Ivoire,CIV,53300000,1998,Cote d'Ivoire,12612033728.8572,15884552.0
P036949,People's Republic of China,CHN,250000000,1998,China,1029043097554.08,1241935000.0
P056491,People's Republic of China,CHN,28400000,1998,China,1029043097554.08,1241935000.0
P000732,Federal Democratic Republic of Ethiopia,ETH,100000000,1998,Ethiopia,7818224905.55071,62794151.0
P044832,Ukraine,UKR,200000000,1998,Ukraine,41883242906.7157,50143939.0
P045175,Arab Republic of Egypt,EGY,90000000,1998,"Egypt, Arab Rep.",84828807556.0803,67378056.0
P046952,People's Republic of China,CHN,200000000,1998,China,1029043097554.08,1241935000.0
P049582,Republic of Uzbekistan,UZB,24000000,1998,Uzbekistan,14988971210.8383,24051000.0
P051748,Republic of Yemen,YEM,5800000,1998,"Yemen, Rep.",6325219772.93811,16896210.0
P003539,People's Republic of China,CHN,100000000,1998,China,1029043097554.08,1241935000.0
P003566,People's Republic of China,CHN,85000000,1998,China,1029043097554.08,1241935000.0
P035645,Republic of Benin,BEN,16700000,1998,Benin,2455092582.30927,6470265.0
P045031,Republic of Zimbabwe,ZWE,60000000,1998,Zimbabwe,6401968200.0,11893272.0
P045483,Bosnia and Herzegovina,BIH,25000000,1998,Bosnia and Herzegovina,4116699437.4041,3750485.0
P050892,Bosnia and Herzegovina,BIH,5000000,1998,Bosnia and Herzegovina,4116699437.4041,3750485.0
P051357,Republic of Senegal,SEN,100000000,1998,Senegal,5030344074.0413,9418393.0
P052297,Hashemite Kingdom of Jordan,JOR,5000000,1998,Jordan,7912327362.48237,4927912.0
P057704,Arab Republic of Egypt,EGY,2000000,1998,"Egypt, Arab Rep.",84828807556.0803,67378056.0
P033965,Republic of Bulgaria,BGR,16000000,1998,Bulgaria,14630992956.1463,8256786.0
P040085,Plurinational State of Bolivia,BOL,62800000,1998,Bolivia,8497545598.08352,8026254.0
P040818,Republic of Albania,ALB,16990000,1998,Albania,2707123772.16195,3128530.0
P040975,Republic of Albania,ALB,10000000,1998,Albania,2707123772.16195,3128530.0
P045312,Republic of Albania,ALB,17000000,1998,Albania,2707123772.16195,3128530.0
P040721,Kyrgyz Republic,KGZ,14980000,1998,Kyrgyz Republic,1645963749.83146,4769000.0
P046042,Kyrgyz Republic,KGZ,35000000,1998,Kyrgyz Republic,1645963749.83146,4769000.0
P050612,Republic of El Salvador,SLV,88000000,1998,El Salvador,10936669900.0,5778706.0
P057007,Republic of Uganda,UGA,27600000,1998,Uganda,6584815846.52754,22551789.0
P008788,Romania,ROU,30000000,1998,Romania,41976002703.9207,22507344.0
P040033,Federative Republic of Brazil,BRA,170000000,1998,Brazil,863723411632.917,170170640.0
P035771,Republic of Moldova,MDA,15900000,1998,Moldova,1639497206.7039099,3652732.0
P041807,Republica Bolivariana de Venezuela,VEN,8000000,1998,"Venezuela, RB",91331203433.1629,23569454.0
P001568,Republic of Madagascar,MDG,27600000,1998,Madagascar,3738704467.5187798,14808791.0
P055446,The Independent State of Papua New Guine,PNG,5000000,1998,Papua New Guinea,3789443014.6166205,5291178.0
P045644,Republic of Angola,AGO,5000000,1998,Angola,6506619144.60285,15504318.0
P008985,Republic of Turkey,TUR,13100000,1998,Turkey,275768695818.949,61329590.0
P034212,Democratic Socialist Republic of Sri Lan,LKA,57000000,1998,Sri Lanka,15760736956.1852,18570701.0
P055974,Plurinational State of Bolivia,BOL,25000000,1998,Bolivia,8497545598.08352,8026254.0
P007777,Republic of Nicaragua,NIC,70000000,1998,Nicaragua,4635267224.84195,4869626.0
P009550,People's Republic of Bangladesh,BGD,150000000,1998,Bangladesh,49984559471.3656,126447965.0
P050714,Argentine Republic,ARG,119000000,1998,Argentina,298948250000.0,36241590.0
P050713,Argentine Republic,ARG,5000000,1998,Argentina,298948250000.0,36241590.0
P006559,Federative Republic of Brazil,BRA,45000000,1998,Brazil,863723411632.917,170170640.0
P035617,Republic of Mali,MLI,21500000,1998,Mali,2920358586.75234,10380835.0
P038895,Federative Republic of Brazil,BRA,198000000,1998,Brazil,863723411632.917,170170640.0
P050762,Federative Republic of Brazil,BRA,62500000,1998,Brazil,863723411632.917,170170640.0
P000825,Republic of The Gambia,GMB,18000000,1998,"Gambia, The",840285264.6315451,1160944.0
P003591,People's Republic of China,CHN,150000000,1998,China,1029043097554.08,1241935000.0
P003993,Republic of Indonesia,IDN,234000000,1998,Indonesia,95445547872.715,205715544.0
P035689,Islamic Republic of Mauritania,MRT,24000000,1998,Mauritania,1375115534.0733,2549223.0
P036048,Republic of Indonesia,IDN,6900000,1998,Indonesia,95445547872.715,205715544.0
P037095,Republic of Indonesia,IDN,16300000,1998,Indonesia,95445547872.715,205715544.0
P039644,Republic of Indonesia,IDN,103500000,1998,Indonesia,95445547872.715,205715544.0
P040062,Republic of Indonesia,IDN,0,1998,Indonesia,95445547872.715,205715544.0
P055430,Republic of Moldova,MDA,0,1998,Moldova,1639497206.7039099,3652732.0
P003606,People's Republic of China,CHN,63000000,1998,China,1029043097554.08,1241935000.0
P037859,People's Republic of China,CHN,0,1998,China,1029043097554.08,1241935000.0
P051736,People's Republic of China,CHN,250000000,1998,China,1029043097554.08,1241935000.0
P056235,Republic of Korea,KOR,2000000000,1998,"Korea, Rep.",374241351752.483,46286503.0
P001670,Republic of Malawi,MWI,48200000,1998,Malawi,1750584265.28754,10704744.0
P002972,Republic of Uganda,UGA,80000000,1998,Uganda,6584815846.52754,22551789.0
